,Any calendari,Data,Ajuntament o nucli municipal ,Codi municipal,Codi municipi INE,Pedania,Festiu,lat,lng
282,2014,21/07/2014,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
283,2014,15/05/2014,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
284,2015,15/05/2015,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
285,2015,20/07/2015,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
286,2016,13/05/2016,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
287,2016,18/07/2016,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
288,2017,15/05/2017,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
289,2017,17/07/2017,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
290,2018,16/07/2018,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
291,2018,15/05/2018,Alàs i Cerc,25005000,25005,0,Festa local,42.35130000000004,1.50681000000003
292,2023,23/01/2023,Balenyà,8017000,8017,0,Festa local,41.81272000000007,2.234960000000058
293,2012,23/04/2012,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
294,2012,20/01/2012,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
295,2013,23/04/2013,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
296,2013,19/03/2013,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
297,2014,20/01/2014,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
298,2014,23/04/2014,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
299,2015,23/04/2015,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
300,2015,20/01/2015,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
301,2016,20/01/2016,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
302,2016,29/08/2016,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
303,2017,20/01/2017,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
304,2017,28/08/2017,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
305,2018,27/08/2018,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
306,2018,19/03/2018,"Albagés, l'",25006000,25006,0,Festa local,41.450000000000045,0.7500000000000568
307,2012,13/12/2012,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
308,2012,13/08/2012,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
309,2013,13/12/2013,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
310,2013,16/08/2013,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
311,2014,16/08/2014,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
312,2014,13/12/2014,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
313,2015,14/12/2015,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
314,2015,14/08/2015,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
315,2016,13/09/2016,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
316,2016,16/08/2016,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
317,2017,14/08/2017,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
318,2017,13/12/2017,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
319,2018,14/08/2018,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
320,2018,13/12/2018,"Alba, l'",43001001,43001,1,Festa local,39.39719000000008,-0.4144399999999564
321,2012,29/06/2012,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
322,2012,30/11/2012,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
323,2013,29/06/2013,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
324,2013,30/11/2013,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
325,2014,28/11/2014,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
326,2014,30/06/2014,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
327,2016,30/11/2016,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
328,2016,29/06/2016,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
329,2017,03/05/2017,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
330,2017,29/06/2017,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
331,2018,29/06/2018,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
332,2018,03/05/2018,Albanyà,17003000,17003,0,Festa local,42.30519000000004,2.7204300000000217
333,2012,16/08/2012,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
334,2012,23/01/2012,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
335,2013,14/08/2013,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
336,2013,22/01/2013,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
337,2014,22/01/2014,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
338,2014,14/08/2014,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
339,2015,22/01/2015,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
340,2015,14/08/2015,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
341,2016,16/08/2016,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
342,2016,22/01/2016,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
343,2017,14/08/2017,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
344,2017,23/01/2017,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
345,2018,14/08/2018,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
346,2018,23/01/2018,Albarca,43049001,43049,1,Festa local,41.30146000000008,0.913120000000049
347,2012,12/05/2012,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
348,2012,11/10/2012,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
349,2013,11/05/2013,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
350,2013,11/10/2013,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
351,2014,09/05/2014,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
352,2014,10/10/2014,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
353,2015,09/05/2015,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
354,2015,09/10/2015,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
355,2016,11/10/2016,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
356,2016,07/05/2016,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
357,2017,11/10/2017,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
358,2017,05/05/2017,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
359,2018,11/10/2018,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
360,2018,04/05/2018,Albatàrrec,25007000,25007,0,Festa local,41.57355000000007,0.6065000000000396
361,2012,10/09/2012,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
362,2012,13/06/2012,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
363,2013,09/09/2013,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
364,2013,13/06/2013,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
365,2014,13/06/2014,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
366,2014,08/09/2014,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
367,2015,07/09/2015,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
368,2015,15/06/2015,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
369,2016,05/09/2016,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
370,2016,13/06/2016,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
371,2018,10/09/2018,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
372,2018,13/06/2018,Alberola,25156001,25156,1,Festa local,44.47104000000007,8.561300000000074
373,2012,16/08/2012,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
374,2012,17/08/2012,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
375,2013,15/03/2013,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
376,2013,16/08/2013,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
377,2014,14/03/2014,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
378,2014,16/08/2014,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
379,2015,13/03/2015,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
380,2015,17/08/2015,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
381,2016,18/03/2016,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
382,2016,16/08/2016,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
383,2017,16/08/2017,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
384,2017,14/08/2017,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
385,2018,16/08/2018,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
386,2018,17/08/2018,Albesa,25008000,25008,0,Festa local,41.75129000000004,0.6591400000000363
387,2012,26/09/2012,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
388,2012,10/08/2012,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
389,2013,26/09/2013,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
390,2013,02/08/2013,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
391,2014,26/09/2014,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
392,2014,01/08/2014,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
393,2015,31/07/2015,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
394,2015,26/09/2015,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
395,2016,26/09/2016,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
396,2016,05/08/2016,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
397,2017,26/09/2017,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
398,2017,04/08/2017,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
399,2018,26/09/2018,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
400,2018,03/08/2018,"Albi, l'",25009000,25009,0,Festa local,43.92731287600003,2.1463574230000404
401,2012,24/08/2012,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
402,2012,16/07/2012,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
403,2013,26/08/2013,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
404,2013,16/07/2013,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
405,2014,25/08/2014,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
406,2014,16/07/2014,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
407,2015,16/07/2015,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
408,2015,24/08/2015,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
409,2016,24/08/2016,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
410,2016,15/07/2016,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
411,2017,24/08/2017,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
412,2017,14/07/2017,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
413,2018,24/08/2018,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
414,2018,16/07/2018,Albinyana,43002000,43002,0,Festa local,41.24542000000008,1.4908100000000672
415,2012,03/09/2012,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
416,2012,01/09/2012,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
417,2013,31/08/2013,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
418,2013,02/09/2013,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
419,2014,08/09/2014,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
420,2014,06/09/2014,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
421,2015,05/09/2015,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
422,2015,01/09/2015,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
423,2016,02/09/2016,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
424,2016,03/09/2016,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
425,2017,02/09/2017,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
426,2017,01/09/2017,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
427,2018,01/09/2018,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
428,2018,03/09/2018,Albió,43073001,43073,1,Festa local,41.565030000000036,1.2741100000000642
429,2012,29/09/2012,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
430,2012,08/08/2012,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
431,2013,30/09/2013,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
432,2013,08/08/2013,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
433,2014,08/08/2014,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
434,2014,29/09/2014,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
435,2015,10/08/2015,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
436,2015,29/09/2015,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
437,2016,29/09/2016,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
438,2016,08/08/2016,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
439,2017,07/08/2017,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
440,2017,29/09/2017,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
441,2018,01/10/2018,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
442,2018,16/07/2018,"Albiol, l'",43003000,43003,0,Festa local,41.25000000000006,1.1000000000000227
443,2012,21/02/2012,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
444,2012,25/07/2012,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
445,2013,26/07/2013,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
446,2013,12/02/2013,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
447,2014,25/07/2014,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
448,2014,04/03/2014,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
449,2015,17/02/2015,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
450,2015,24/07/2015,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
451,2016,22/07/2016,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
452,2016,09/02/2016,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
453,2017,21/07/2017,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
454,2017,28/02/2017,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
455,2018,20/07/2018,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
456,2018,13/02/2018,Albons,17004000,17004,0,Festa local,42.10481000000004,3.08558000000005
457,2012,15/05/2012,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
458,2012,15/10/2012,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
459,2013,15/05/2013,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
460,2013,14/10/2013,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
461,2014,13/10/2014,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
462,2014,15/05/2014,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
463,2015,15/05/2015,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
464,2015,09/10/2015,Alcanar,43004000,43004,0,Festa local,40.54203000000007,0.4814900000000648
