Provincia;Municipio;INE;Núcleo;INE Extendido;Fecha fiesta;Nombre fiesta
León;BUSTILLO DEL PÁRAMO;240264;ACEBES DEL PÁRAMO;24026000100;2020-07-24;Patrón Santiago
León;BUSTILLO DEL PÁRAMO;240264;ANTOÑANES DEL PÁRAMO;24026000200;2020-09-21;Virgen de las Victorias
León;BUSTILLO DEL PÁRAMO;240264;MATALOBOS DEL PÁRAMO;24026000600;2020-06-12;Corpus Christi
León;CABAÑAS RARAS;240270;;;2020-07-27;Santa Ana
León;CABAÑAS RARAS;240270;;;2020-11-11;San Martín
León;CABREROS DEL RÍO;240286;;;2020-05-11;
León;CABREROS DEL RÍO;240286;;;2020-05-15;
León;CABRILLANES;240299;;;2020-08-05;San Salvador
León;CALZADA DEL COTO;240310;CALZADA DEL COTO;24031000000;2020-08-17;San Roque
León;CAMPONARAYA;240346;CAMPONARAYA;24034000000;2020-01-23;San Ildefonso
León;CAMPONARAYA;240346;VÁLGOMA (LA);24034000500;2020-06-01;La Ascensión
León;CAMPONARAYA;240346;MAGAZ DE ABAJO;24034000300;2020-04-29;Santa Elena
León;CÁRMENES;240378;;;2020-07-24;Santiago Apóstol
León;CARRACEDELO;240384;VILLADEPALOS;24038000400;2020-07-22;La Magdalena
León;CARRACEDELO;240384;VILLADEPALOS;24038000400;2020-09-08;La Encina
León;CARRACEDELO;240384;VILLAMARTÍN DE LA ABADÍA;24038000500;2020-09-08;La Encina
León;CARRIZO;240397;HUERGA DEL RÍO;24039000200;2020-07-27;Santa Ana
León;CARRIZO;240397;VILLANUEVA DE CARRIZO;24039010200;2020-01-17;San Antonio Abad
León;CARROCERA;240401;BENLLERA;24040000100;2020-08-17;San Roque
León;CARUCEDO;240418;;;2020-09-08;
León;CASTRILLO DE CABRERA;240439;;;2020-04-24;
León;CASTRILLO DE LA VALDUERNA;240444;CASTRILLO DE LA VALDUERNA;24044000000;2020-02-03;Las Candelas
León;CASTRILLO DE LA VALDUERNA;240444;CASTRILLO DE LA VALDUERNA;24044000000;2020-06-11;El Corpus Cristi
León;CASTROCALBÓN;240460;CALZADA DE LA VALDERÍA;24046000100;2020-01-17;San Antón
León;CASTROCALBÓN;240460;SAN FÉLIX DE LA VALDERÍA;24046000400;2020-06-12;San Antonio
León;CASTROCONTRIGO;240476;MORLA DE LA VALDERÍA;24047000200;2020-05-15;San Isidro
León;CASTROCONTRIGO;240476;POBLADURA DE YUSO;24047000500;2020-06-15;Corpus Christi
León;CASTROCONTRIGO;240476;TORNEROS DE LA VALDERÍA;24047000600;2020-05-15;San Isidro
León;CASTROPODAME;240495;MATACHANA;24049000300;2020-05-04;Exaltación de la Cruz
León;CASTROPODAME;240495;TURIENZO CASTAÑERO;24049000500;2020-09-14;El Cristo
León;CASTROPODAME;240495;VILORIA;24049000600;2020-02-03;Las Candelas
León;CASTROPODAME;240495;VILLAVERDE DE LOS CESTOS;24049000700;2020-11-09;San Martín
León;CASTROTIERRA DE VALMADRIGAL;240508;;;2020-04-24;San Marcos
León;CEA;240515;BUSTILLO DE CEA;24051000100;2020-09-25;
León;CEA;240515;SAELICES DEL RÍO;24051000300;2020-05-15;San Isidro Labrador
León;CEA;240515;SAN PEDRO DE VALDERADUEY;24051000400;2020-06-29;
León;CEA;240515;SAN PEDRO DE VALDERADUEY;24051000400;2020-05-15;San Isidro Labrador
León;CEBRONES DEL RíO;240536;SAN MARTÍN DE TORRES;24053000300;2020-08-08;La Restauración
León;CHOZAS DE ABAJO;240652;;;2020-10-05;San Froilán
León;CIMANES DE LA VEGA;240541;CIMANES DE LA VEGA;24054000000;2020-05-11;La Virgen de la Vega
León;CIMANES DE LA VEGA;240541;BARIONES DE LA VEGA;24054000100;2020-05-20;San Bernardino
León;CIMANES DE LA VEGA;240541;LORDEMANOS;24054000300;2020-05-11;La Virgen de la Vega
León;CIMANES DEL TEJAR;240554;SECAREJO;24055000400;2020-08-28;San Juan Degollado
León;CIMANES DEL TEJAR;240554;VILLARROQUEL;24055000600;2020-09-28;San Miguel
León;CONGOSTO;240573;ALMÁZCARA;24057000100;2020-12-28;San Esteban
León;CORBILLOS DE LOS OTEROS;240589;NAVA DE LOS OTEROS;24058000200;2020-05-15;San Isidro
León;CORBILLOS DE LOS OTEROS;240589;REBOLLAR;40184000100;2020-05-08;San Miguel
León;CORBILLOS DE LOS OTEROS;240589;REBOLLAR;40184000100;2020-05-15;San Isidro
León;CORBILLOS DE LOS OTEROS;240589;SAN JUSTO DE LOS OTEROS;24058000400;2020-08-17;San Roque
León;CORULLÓN;240592;;;2020-06-29;San Pedro
León;CORULLÓN;240592;;;2020-08-03;
León;CRÉMENES;240606;;;2020-09-15;La Virgen del Roblo
León;CUADROS;240613;CUADROS;24061000000;2020-09-16;San Cipriano
León;CUADROS;240613;CUADROS;24061000000;2020-10-05;San Froilán
León;CUADROS;240613;CABANILLAS;24061000100;2020-05-04;La Cruz
León;CUADROS;240613;CABANILLAS;24061000100;2020-10-05;San Froilán
León;CUADROS;240613;SECA (LA);24061000600;2020-02-03;San Blas
León;CUADROS;240613;LORENZANA;24061000500;2020-09-14;Exaltación de la Cruz
León;CUADROS;240613;LORENZANA;24061000500;2020-10-05;San Froilán
León;CUADROS;240613;VALSEMANA;24061000700;2020-06-15;San Antonio
León;CUBILLOS DEL SIL;240649;;;2020-07-10;San Cristóbal
León;ENCINEDO;240671;;;2020-06-11;Corpus Christi
León;ENCINEDO;240671;;;2020-08-11;San Mamet
León;FABERO;240704;;;2020-12-04;Santa Bárbara
León;FOLGOSO DE LA RIBERA;240711;RIBERA DE FOLGOSO (LA);24071000300;2020-06-08;El Corpus
León;FOLGOSO DE LA RIBERA;240711;ROZUELO;24071000400;2020-09-07;Virgen de la Encina
León;FOLGOSO DE LA RIBERA;240711;TEDEJO;24071000500;2020-01-24;Los Mártires
León;FOLGOSO DE LA RIBERA;240711;TEDEJO;24071000500;2020-08-03;El Corpus
León;FOLGOSO DE LA RIBERA;240711;VILLAVICIOSA DE SAN MIGUEL;24071000700;2020-05-08;San Miguel Arcángel
León;FOLGOSO DE LA RIBERA;240711;VILLAVICIOSA DE SAN MIGUEL;24071000700;2020-08-10;
León;GARRAFE DE TORÍO;240763;;;2020-06-24;San Juan
León;GRADEFES;240798;GRADEFES;24079000000;2020-02-03;San Blas
León;GRADEFES;240798;CIFUENTES DE RUEDA;24079000400;2020-02-03;San Blas
León;GRADEFES;240798;GARFÍN;24079000500;2020-09-14;
León;GRADEFES;240798;NAVA DE LOS CABALLEROS;24079000800;2020-02-03;San Blas
León;GRADEFES;240798;RUEDA DEL ALMIRANTE;24079000900;2020-05-15;
León;GRADEFES;240798;SANTA OLAJA DE ESLONZA;24079001200;2020-02-03;San Blas
León;GRADEFES;240798;VALDEALISO;24079001400;2020-05-15;
León;GRADEFES;240798;VILLARMÚN;24079001800;2020-02-03;San Blas
León;GRADEFES;240798;VILLANÓFAR;24079001700;2020-07-25;
León;GRADEFES;240798;VILLARRATEL;24079001900;2020-02-03;San Blas
León;HOSPITAL DE ÓRBIGO;240824;;;2020-02-03;San Blas
León;IGÜEÑA;240830;ALMAGARINOS;24083000100;2020-06-15;San Antonio de Padua
León;IGÜEÑA;240830;POBLADURA DE LAS REGUERAS;24083000600;2020-08-14;Ntra. Sra. de la Asunción
León;IGÜEÑA;240830;RODRIGATOS DE LAS REGUERAS;24083000800;2020-07-06;San Pelayo
León;IGÜEÑA;240830;TREMOR DE ARRIBA;24083000900;2020-12-28;San Esteban
León;IZAGRE;240845;IZAGRE;24084000000;2020-07-18;Santa Marina
León;IZAGRE;240845;IZAGRE;24084000000;2020-09-09;
León;IZAGRE;240845;ALBIRES;24084000100;2020-11-30;San Andrés
León;JOARILLA DE LAS MATAS;240861;SAN MIGUEL DE MONTAÑÁN;24086000200;2020-05-08;San Miguel
León;LAGUNA DE NEGRILLOS;240883;CABAÑEROS;24088000100;2020-06-29;
León;LLAMAS DE LA RIBERA;240922;LLAMAS DE LA RIBERA;24092000000;2020-08-17;Nuestra Señora
León;LLAMAS DE LA RIBERA;240922;QUINTANILLA DE SOLLAMAS;24092000200;2020-05-04;San Felipe
León;MARAÑA;240969;;;2020-12-28;
León;MATADEÓN DE LOS OTEROS;240975;MATADEÓN DE LOS OTEROS;24097000000;2020-05-15;San Isidro
León;MATADEÓN DE LOS OTEROS;240975;SAN PEDRO DE LOS OTEROS;24097000300;2020-06-30;San Pedro
León;MATALLANA DE TORÍO;240981;MATALLANA DE TORÍO;24098000000;2020-08-18;San Roque
León;MATALLANA DE TORÍO;240981;MATALLANA DE TORÍO;24098000000;2020-12-04;Santa Bárbara
León;MATALLANA DE TORÍO;240981;BARRIO DE LA ESTACIÓN;24098010100;2020-08-24;San Bartolomé
León;MATALLANA DE TORÍO;240981;BARRIO SAN LORENZO;;2020-12-04;Santa Bárbara
León;MATALLANA DE TORÍO;240981;VALCUEVA (LA);24098000800;2020-06-13;San Antonio
León;MATALLANA DE TORÍO;240981;VALCUEVA (LA);24098000800;2020-12-04;Santa Bárbara
León;MATALLANA DE TORÍO;240981;NAREDO DE FENAR;24098000200;2020-08-29;El Salvador
León;MATALLANA DE TORÍO;240981;NAREDO DE FENAR;24098000200;2020-12-04;Santa Bárbara
León;MATALLANA DE TORÍO;240981;PALAZUELO;;2020-11-11;San Martín
León;MATALLANA DE TORÍO;240981;ROBLEDO DE FENAR;24098000500;2020-05-02;San Torcuato
León;MATALLANA DE TORÍO;240981;ROBLEDO DE FENAR;24098000500;2020-12-04;Santa Bárbara
León;MATALLANA DE TORÍO;240981;ROBLES DE LA VALCUEVA;24098010000;2020-12-04;Santa Bárbara
León;MATALLANA DE TORÍO;240981;VILLALFEIDE;24098000900;2020-08-01;San Félix
León;MATANZA;240994;MATANZA;24099000000;2020-05-15;San Isidro
León;MATANZA;240994;VALDESPINO CERÓN;24099000200;2020-08-06;San Salvador
León;MATANZA;240994;ZALAMILLAS;24099000300;2020-05-15;San Isidro
León;MOLINASECA;241008;;;2020-08-17;Patrona de Molinaseca
León;NOCEDA DEL BIERZO;241020;NOCEDA DEL BIERZO;24102000000;2020-08-14;Virgen de las Chanas
León;NOCEDA DEL BIERZO;241020;NOCEDA DEL BIERZO;24102000000;2020-08-21;San Bartolomé
León;NOCEDA DEL BIERZO;241020;CABANILLAS DE SAN JUSTO;24102000100;2020-08-01;Corpus Christi
León;NOCEDA DEL BIERZO;241020;SAN JUSTO DE CABANILLAS;24102000400;2020-08-07;San Justo y Pastor
León;OENCIA;241036;;;2020-06-12;San Antonio
León;OMAÑAS (LAS);241041;MATALUENGA;24104000100;2020-08-24;San Bartolo
León;OMAÑAS (LAS);241041;SANTIAGO DEL MOLINILLO;24104000500;2020-07-25;Santiago
León;ONZONILLA;241054;;;2020-10-05;San Froilán
León;PAJARES DE LOS OTEROS;241073;MORILLA DE LOS OTEROS;24107000200;2020-05-15;San Isidro
León;PAJARES DE LOS OTEROS;241073;POBLADURA DE LOS OTEROS;24107000400;2020-05-15;San Isidro
León;PALACIOS DE LA VALDUERNA;241089;RIBAS DE LA VALDUERNA;24108000200;2020-02-12;Santa Eulalia
León;PALACIOS DE LA VALDUERNA;241089;RIBAS DE LA VALDUERNA;24108000200;2020-09-21;Sacramental
León;PALACIOS DEL SIL;241092;;;2020-08-17;San Roque
León;PÁRAMO DEL SIL;241106;;;2020-08-05;
León;PÁRAMO DEL SIL;241106;;;2020-08-06;
León;POLA DE GORDÓN (LA);241149;BARRIOS DE GORDÓN (LOS);24114000100;2020-07-16;Virgen del Carmen
León;POLA DE GORDÓN (LA);241149;BARRIOS DE GORDÓN (LOS);24114000100;2020-09-08;Nuestra Señora
Zamora;HINIESTA (LA);490953;;;2020-06-01;La Hiniesta
Zamora;LOSACINO;490988;MUGA DE ALBA;49098000300;2020-09-18;Virgen de la Merced
Zamora;LOSACIO;490991;;;2020-05-02;Santa Cruz
Zamora;LUBIÁN;491005;LUBIÁN;49100000000;2020-08-05;Tuiza de Verano
Zamora;LUBIÁN;491005;LUBIÁN;49100000000;2020-09-08;Fiesta Patronal
Zamora;LUBIÁN;491005;HEDROSO;49100000400;2020-08-05;Tuiza de Verano
Zamora;LUBIÁN;491005;HEDROSO;49100000400;2020-08-24;Fiesta Patronal
Zamora;LUBIÁN;491005;PADORNELO;49100000600;2020-08-05;Tuiza de Verano
Zamora;MADRIDANOS;491033;;;2020-06-01;Virgen del Aviso
Zamora;MAHIDE;491048;BOYA;49104000100;2020-02-03;San Blas
Zamora;MAIRE DE CASTROPONCE;491051;;;2020-09-08;La Natividad
Zamora;MANGANESES DE LA LAMPREANA;491086;MANGANESES DE LA LAMPREANA;49108000000;2020-05-15;San Isidro
Zamora;MANGANESES DE LA LAMPREANA;491086;MANGANESES DE LA LAMPREANA;49108000000;2020-09-14;Cristo de la Consolación
Zamora;MANZANAL DE ARRIBA;491103;CODESAL;49110000100;2020-12-26;San Esteban
Zamora;MANZANAL DE ARRIBA;491103;PEDROSO DE LA CARBALLEDA;49110000500;2020-08-10;San Lorenzo
Zamora;MANZANAL DE ARRIBA;491103;SAGALLOS;49110000600;2020-08-06;San Salvador
Zamora;MANZANAL DE LOS INFANTES;491125;MANZANAL DE LOS INFANTES;49112000000;2020-08-28;Fiesta de Verano
Zamora;MANZANAL DE LOS INFANTES;491125;DONADILLO;49112000100;2020-08-14;Fiesta de Verano
Zamora;MANZANAL DE LOS INFANTES;491125;DORNILLAS;49112000200;2020-01-28;San Tirso
Zamora;MANZANAL DE LOS INFANTES;491125;SEJAS DE SANABRIA;49112000600;2020-09-08;La Ribera
Zamora;MATILLA DE ARZÓN;491131;;;2020-10-05;Virgen del Rosario
Zamora;MATILLA LA SECA;491146;;;2020-05-15;San Isidro
Zamora;MAYALDE;491159;;;2020-03-21;San Benito
Zamora;MELGAR DE TERA;491162;MELGAR DE TERA;49116000000;2020-06-29;San Pedro
Zamora;MELGAR DE TERA;491162;MELGAR DE TERA;49116000000;2020-06-30;San Pedro
Zamora;MELGAR DE TERA;491162;PUMAREJO DE TERA;49116000200;2020-07-25;Santiago
Zamora;MICERECES DE TERA;491178;MICERECES DE TERA;49117000000;2020-07-31;San Mamed
Zamora;MOMBUEY;491218;MOMBUEY;49121000000;2020-08-14;Nuestra Señora de la Asunción
Zamora;MOMBUEY;491218;FRESNO DE LA CARBALLEDA;49121000100;2020-08-24;San Bartolo
Zamora;MOMBUEY;491218;VALPARAÍSO;49121000300;2020-08-21;La Juventud
Zamora;MONFARRACINOS;491223;;;2020-11-11;San Martín
Zamora;MORAL DE SAYAGO;491244;ABELÓN;49124000200;2020-11-09;San Martín
Zamora;MORALES DE REY;491282;MORALES DE REY;49128000000;2020-05-15;San Isidro Labrador
Zamora;MORALES DE TORO;491295;;;2020-02-25;Martes de Carnaval
Zamora;MORALES DE TORO;491295;;;2020-05-15;San Isidro
Zamora;MORALES DE VALVERDE;491309;SAN PEDRO DE ZAMUDIA;49130000200;2020-06-29;San Pedro
Zamora;MUELAS DE LOS CABALLEROS;491342;DONADO;49134000100;2020-09-07;Virgen Peregrina
Zamora;MUELAS DE LOS CABALLEROS;491342;GRAMEDO;34056000700;2020-06-26;Santa Ana
Zamora;MUELAS DEL PAN;491355;CEREZAL DE ALISTE;49135000100;2020-08-07;San Justo
Zamora;MUELAS DEL PAN;491355;VILLAFLOR;5256000000;2020-05-23;San Boal
Zamora;MUELAS DEL PAN;491355;VILLAFLOR;5256000000;2020-08-20;San Mateo
Zamora;NAVIANOS DE VALVERDE;491374;;;2020-05-11;Novena de la Virgen
Zamora;OLMILLOS DE CASTRO;491380;OLMILLOS DE CASTRO;49138000000;2020-05-15;San Isidro
Zamora;OLMILLOS DE CASTRO;491380;OLMILLOS DE CASTRO;49138000000;2020-07-18;Santa Marina
Zamora;OLMILLOS DE CASTRO;491380;MÁRQUIZ DE ALBA;49138000100;2020-04-25;San Marcos
Zamora;OTERO DE BODAS;491393;OTERO DE BODAS;49139000000;2020-05-15;San Isidro
Zamora;OTERO DE BODAS;491393;OTERO DE BODAS;49139000000;2020-07-27;Santa Ana
Zamora;OTERO DE BODAS;491393;VAL DE SANTA MARÍA;49139000200;2020-08-08;El Corpus
Zamora;PAJARES DE LA LAMPREANA;491414;VAL DE SANTA MARÍA;49139000200;2020-05-08;Feria de Mayo
Zamora;PAJARES DE LA LAMPREANA;491414;;;2020-05-15;San Isidro Labrador
Zamora;PALACIOS DE SANABRIA;491435;PALACIOS DE SANABRIA;49143000000;2020-03-23;La Encarnación
Zamora;PALACIOS DE SANABRIA;491435;OTERO DE SANABRIA;49143000100;2020-06-11;Corpus
Zamora;PALACIOS DE SANABRIA;491435;OTERO DE SANABRIA;49143000100;2020-10-05;Los Remedios
Zamora;PALACIOS DE SANABRIA;491435;REMESAL;49143000300;2020-08-10;San Mamés
Zamora;PALACIOS DEL PAN;491429;;;2020-04-22;Santo Cristo
Zamora;PELEAGONZALO;491472;;;2020-09-28;Fiesta Local
Zamora;PELEAS DE ABAJO;491488;;;2020-05-15;San Isidro
Zamora;PEQUE;491504;;;2020-06-08;La Trinidad
Zamora;PEQUE;491504;;;2020-09-28;La Consolación
Zamora;PERDIGÓN (EL);491511;TARDOBISPO;49151000300;2020-08-07;San Salvador
Zamora;PERERUELA;491526;;;2020-09-16;Santa Eufemia
Zamora;PÍAS;491547;PÍAS;49154000000;2020-07-30;San Juan
Zamora;PÍAS;491547;PÍAS;49154000000;2020-07-31;San Juan
Zamora;PÍAS;491547;BARJACOBA;49154000100;2020-07-03;Santa Cecilia
Zamora;PÍAS;491547;VILLANUEVA DE LA SIERRA;49154000300;2020-08-06;San Salvador
Zamora;PÍAS;491547;VILLANUEVA DE LA SIERRA;49154000300;2020-08-07;San Salvador
Zamora;PIEDRAHITA DE CASTRO;491550;;;2020-08-17;San Roque
Zamora;PIÑERO (EL);491585;;;2020-07-22;La Magdalena
Zamora;POZOANTIGUO;491630;;;2020-01-17;San Antón
Zamora;QUINTANILLA DE URZ;491700;;;2020-06-26;San Pelayo
Zamora;RABANALES;491722;RABANALES;49172000000;2020-02-03;San Blas
Zamora;RABANALES;491722;MATELLANES;49172000300;2020-06-29;San Pedro
Zamora;RABANALES;491722;MELLANES;49172000400;2020-01-17;San Antonio
Zamora;RABANALES;491722;MELLANES;49172000400;2020-07-24;Santiago Apóstol
Zamora;RÁBANO DE ALISTE;491738;TOLA;49173000400;2020-08-01;San Félix
Zamora;REVELLINOS;491756;;;2020-04-25;San Marcos
Zamora;RIOFRÍO DE ALISTE;491769;RIOFRÍO DE ALISTE;49176000000;2020-08-21;Fiesta Patronal
Zamora;RIOFRÍO DE ALISTE;491769;ABEJERA;49176000100;2020-09-08;La Natividad
Zamora;RIOFRÍO DE ALISTE;491769;CABAÑAS DE ALISTE;49176000200;2020-01-15;San Amaro
Zamora;RIOFRÍO DE ALISTE;491769;SARRACÍN DE ALISTE;49176000400;2020-06-12;San Antonio
Zamora;RIOFRÍO DE ALISTE;491769;SARRACÍN DE ALISTE;49176000400;2020-09-29;San Miguel Arcángel
Zamora;RIONEGRO DEL PUENTE;491775;RIONEGRO DEL PUENTE;49177000000;2020-04-13;Pascua
Zamora;RIONEGRO DEL PUENTE;491775;SANTA EULALIA DEL RÍO NEGRO;49177000200;2020-12-10;Santa Eulalia
Zamora;RIONEGRO DEL PUENTE;491775;VALLELUENGO;49177000300;2020-02-03;San Blas
Zamora;RIONEGRO DEL PUENTE;491775;VILLAR DE FARFÓN;49177000400;2020-06-29;San Pedro
Zamora;ROALES;491781;;;2020-01-20;San Sebastián
Zamora;ROALES;491781;;;2020-05-15;San Isidro
Zamora;ROBLEDA-CERVANTES;491794;CERVANTES;49179000100;2020-01-28;San Tirso
Zamora;ROBLEDA-CERVANTES;491794;ROBLEDA;37269000000;2020-07-27;Santa Ana
Zamora;ROBLEDA-CERVANTES;491794;ROBLEDA;37269000000;2020-09-15;La Patrona
Zamora;ROBLEDA-CERVANTES;491794;TRIUFÉ;49179000700;2020-01-17;San Antonio
Zamora;ROBLEDA-CERVANTES;491794;VALDESPINO;24161000500;2020-08-24;La Guía
Zamora;ROSINOS DE LA REQUEJADA;491815;ROSINOS DE LA REQUEJADA;49181000000;2020-12-18;Santa Colomba
Zamora;ROSINOS DE LA REQUEJADA;491815;ESCUREDO;24123000400;2020-09-08;Virgen de la Aparecida
Zamora;ROSINOS DE LA REQUEJADA;491815;MONTERRUBIO;40131000000;2020-07-04;Virgen de la Consolación
Zamora;ROSINOS DE LA REQUEJADA;491815;RIONEGRITO;49181000700;2020-05-13;Virgen de Fátima
Zamora;ROSINOS DE LA REQUEJADA;491815;SANTIAGO DE LA REQUEJADA;49181000900;2020-07-25;Santiago Apóstol
Zamora;SAN CEBRIÁN DE CASTRO;491867;SAN CEBRIÁN DE CASTRO;49186000000;2020-05-09;San Gregorio
Zamora;SAN CEBRIÁN DE CASTRO;491867;SAN CEBRIÁN DE CASTRO;49186000000;2020-06-01;Virgen del Realengo
Zamora;SAN CEBRIÁN DE CASTRO;491867;FONTANILLAS DE CASTRO;49186000100;2020-05-09;San Gregorio
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491873;SAN CRISTÓBAL DE ENTREVIÑAS;49187000000;2020-06-08;La Trinidad
Zamora;SAN CRISTÓBAL DE ENTREVIÑAS;491873;SAN MIGUEL DEL ESLA;49187000200;2020-09-30;San Miguel
Zamora;SAN JUSTO;491892;SAN CIPRIÁN;49094000400;2020-09-08;Virgen de la Alcobilla
Zamora;SAN MARTÍN DE VALDERADUEY;491906;;;2020-04-25;San Marcos
Zamora;SAN MIGUEL DE LA RIBERA;491913;;;2020-01-20;San Sebastián
Zamora;SAN MIGUEL DE LA RIBERA;491913;;;2020-09-29;San Miguel Arcángel
Zamora;SAN MIGUEL DEL VALLE;491928;;;2020-09-29;Cristo de las Aguas
Zamora;SAN PEDRO DE CEQUE;491934;;;2020-06-29;San Pedro
Zamora;SAN PEDRO DE LA NAVE-ALMENDRA;491949;;;2020-09-25;Fiesta Local
Zamora;SAN VICENTE DE LA CABEZA;492085;BERCIANOS DE ALISTE;49208000100;2020-05-04;Santa Cruz
Zamora;SAN VICENTE DE LA CABEZA;492085;BERCIANOS DE ALISTE;49208000100;2020-08-07;San Mamed
Zamora;SAN VICENTE DE LA CABEZA;492085;PALAZUELO DE LAS CUEVAS;49208000300;2020-02-03;Las Candelas
Zamora;SAN VICENTE DE LA CABEZA;492085;PALAZUELO DE LAS CUEVAS;49208000300;2020-06-12;San Antonio
Zamora;SAN VITERO;492098;SAN VITERO;49209000000;2020-05-08;San Víctor
Zamora;SAN VITERO;492098;POYO (EL);49209000100;2020-08-14;La Asunción de Nuestra Señora
Zamora;SAN VITERO;492098;SAN CRISTÓBAL DE ALISTE;49209000200;2020-09-08;Natividad de María
Zamora;SAN VITERO;492098;SAN JUAN DEL REBOLLAR;49209000300;2020-08-29;San Juanico
Zamora;SAN VITERO;492098;VILLARINO DE CEBAL;49209000500;2020-08-24;San Bartolomé
Zamora;SANTA COLOMBA DE LAS MONJAS;491990;;;2020-09-17;Santa Colomba
Zamora;SANTA CROYA DE TERA;492011;;;2020-06-13;La Sacramental
Zamora;SANTA CROYA DE TERA;492011;;;2020-08-01;San Cayetano
Zamora;SANTA EUFEMIA DEL BARCO;492026;SANTA EUFEMIA DEL BARCO;49202000000;2020-05-06;Bendición de Panes
Zamora;SANTA EUFEMIA DEL BARCO;492026;LOSILLA;49202000100;2020-02-03;San Blas
Zamora;SANTA MARÍA DE VALVERDE;492047;;;2020-05-15;San Isidro Labrador
Zamora;SANTIBÁÑEZ DE TERA;492050;SANTIBÁÑEZ DE TERA;49205000000;2020-06-24;San Juan
Zamora;SANTIBÁÑEZ DE TERA;492050;SANTIBÁÑEZ DE TERA;49205000000;2020-08-24;San Tirso
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;BERCIANOS DE VIDRIALES;49206000100;2020-04-25;San Marcos
Zamora;SANTIBÁÑEZ DE VIDRIALES;492063;BERCIANOS DE VIDRIALES;49206000100;2020-07-04;La Visitación
Zamora;SANTOVENIA;492079;;;2020-09-14;Nuestra Señora del Tobar
Zamora;SANZOLES;492102;;;2020-06-27;San Zoilo
Zamora;SANZOLES;492102;;;2020-09-07;San Sebastián
Zamora;TORO;492196;;;2020-06-01;Cristo de las Batallas
Zamora;TORRE DEL VALLE (LA);492200;;;2020-05-04;Santa Cruz
Zamora;TORRE DEL VALLE (LA);492200;;;2020-09-14;Bendito Cristo
Zamora;TORREGAMONES;492217;;;2020-10-19;Virgen del Templo
Zamora;TRABAZOS;492238;NUEZ;49223000200;2020-09-08;San Miguel
Zamora;TREFACIO;492243;;;2020-08-17;Fiesta Local
Zamora;VALCABADO;492275;;;2020-02-03;San Blas
Zamora;VALDESCORRIEL;492294;;;2020-07-29;Santa Marta
Zamora;VALDESCORRIEL;492294;;;2020-07-30;Santa Marta
Zamora;VEGA DE TERA;492315;VEGA DE TERA;49231000000;2020-06-26;Fiesta Local
Zamora;VEGA DE TERA;492315;CALZADA DE TERA;49231000100;2020-01-22;Fiesta Local
Zamora;VENIALBO;492341;;;2020-03-21;San Benito
Zamora;VILLABRÁZARO;492389;VILLABRÁZARO;49238000000;2020-06-01;Cristo de las Agonías
Zamora;VILLADEPERA;492406;;;2020-05-15;San Isidro
Zamora;VILLAFÁFILA;492428;;;2020-08-17;San Roque
Zamora;VILLAFERRUEÑA;492434;;;2020-06-19;Fiesta Local
Zamora;VILLAGERIZ;492449;;;2020-07-11;La Sacramental
Zamora;VILLALAZÁN;492452;;;2020-02-03;San Blas
Zamora;VILLALBA DE LA LAMPREANA;492465;;;2020-04-20;Santa Filomena
Zamora;VILLALCAMPO;492471;VILLALCAMPO;49247000000;2020-09-10;Virgen de la Encarnación
Zamora;VILLALPANDO;492503;;;2020-08-18;San Roque
Zamora;VILLAMAYOR DE CAMPOS;492525;;;2020-08-17;San Roque
Zamora;VILLANUEVA DE AZOAGUE;492578;VILLANUEVA DE AZOAGUE;49257000000;2020-06-19;El Toro
Zamora;VILLANUEVA DE AZOAGUE;492578;CASTROPEPE;49257000100;2020-07-22;Santa María Magdalena
Zamora;VILLANUEVA DE CAMPEÁN;492584;;;2020-01-24;La Paz
Zamora;VILLANUEVA DE CAMPEÁN;492584;;;2020-08-28;San Juan Degollado
Zamora;VILLANUEVA DE LAS PERAS;492597;;;2020-08-17;San Eusebio
Zamora;VILLANUEVA DEL CAMPO;492601;;;2020-06-15;Virgen de Valdehunco
Zamora;VILLAR DEL BUEY;492644;VILLAR DEL BUEY;49264000000;2020-02-03;San Blas
Zamora;VILLAR DEL BUEY;492644;CIBANAL;49264000100;2020-07-22;La Magdalena
Zamora;VILLAR DEL BUEY;492644;FORMARIZ;49264000400;2020-12-30;Santa Colomba
Zamora;VILLAR DEL BUEY;492644;FORMARIZ;49264000400;2020-12-31;Santa Colomba
Zamora;VILLAR DEL BUEY;492644;FORNILLOS DE FERMOSELLE;49264000500;2020-06-25;Corazón de Jesús
Zamora;VILLAR DEL BUEY;492644;PASARIEGOS;49264000200;2020-06-23;San Juan
Zamora;VILLARALBO;492618;;;2020-01-23;San Ildefonso
Zamora;VILLARDECIERVOS;492623;CIONAL;49262000100;2020-06-15;Corpus Christi
Zamora;VILLARDECIERVOS;492623;CIONAL;49262000100;2020-12-10;Santa Eulalia de Mérida
Zamora;VILLARDIEGUA DE LA RIBERA;492657;;;2020-08-28;San Mamed
Zamora;VILLARDONDIEGO;492676;;;2020-05-15;San Isidro
Zamora;VILLAVENDIMIO;492709;;;2020-09-29;San Miguel Arcángel
Zamora;VILLAVEZA DE VALVERDE;492721;;;2020-05-18;Novena de la Virgen del Perpetuo Socorro
